return_date,product_id,store_id,quantity
12-11-2023,81,13,1
12-11-2023,202,13,1
12-11-2023,266,3,1
12-11-2023,306,13,1
12-11-2023,319,11,1
12-11-2023,421,24,1
12-11-2023,477,11,1
12-11-2023,656,13,1
12-11-2023,773,24,1
12-11-2023,792,11,1
12-11-2023,798,13,1
12-11-2023,939,3,1
12-11-2023,1041,24,2
12-11-2023,1045,13,1
12-11-2023,1116,3,1
12-11-2023,1390,13,2
12-13-2023,517,6,1
12-13-2023,545,6,1
12-13-2023,938,6,1
12-13-2023,1200,6,1
12-14-2023,100,13,1
12-14-2023,378,13,1
12-14-2023,453,23,2
12-14-2023,608,23,2
12-14-2023,1024,23,1
12-14-2023,1141,13,1
12-14-2023,1328,13,1
12-14-2023,1514,23,2
12-16-2023,29,6,1
12-16-2023,289,11,2
12-16-2023,409,11,1
12-16-2023,431,11,1
12-16-2023,451,6,1
12-16-2023,592,6,1
12-16-2023,880,6,1
12-16-2023,914,6,1
12-16-2023,960,11,1
12-16-2023,1064,11,1
12-16-2023,1180,6,1
12-17-2023,536,23,1
12-17-2023,580,23,1
12-18-2023,35,13,1
12-18-2023,118,13,1
12-18-2023,134,13,1
12-18-2023,280,13,2
12-18-2023,367,24,1
12-18-2023,407,24,1
12-18-2023,497,13,2
12-18-2023,502,13,1
12-18-2023,520,13,2
12-18-2023,558,13,2
12-18-2023,922,24,1
12-18-2023,1123,13,1
12-18-2023,1131,13,1
12-18-2023,1355,24,1
12-18-2023,1456,13,1
12-19-2023,97,7,1
12-19-2023,432,7,1
12-19-2023,696,7,1
12-19-2023,782,7,2
12-19-2023,840,7,1
12-19-2023,915,7,1
12-20-2023,29,11,2
12-20-2023,48,11,1
12-20-2023,218,6,1
12-20-2023,281,6,1
12-20-2023,338,11,1
12-20-2023,372,11,1
12-20-2023,472,6,1
12-20-2023,616,6,2
12-20-2023,665,6,1
12-20-2023,735,11,1
12-20-2023,1039,11,1
12-20-2023,1040,6,1
12-20-2023,1174,6,1
12-20-2023,1243,11,2
12-20-2023,1265,24,1
12-20-2023,1279,24,1
12-20-2023,1402,6,2
12-20-2023,1403,11,1
12-20-2023,1455,11,1
12-21-2023,282,16,1
12-21-2023,610,17,1
12-21-2023,882,3,1
12-21-2023,911,3,1
12-21-2023,1001,17,2
12-21-2023,1169,16,1
12-21-2023,1312,3,1
12-21-2023,1321,16,1
12-21-2023,1410,16,1
12-21-2023,1464,16,1
12-21-2023,1469,3,1
12-21-2023,1473,17,1
12-21-2023,1486,3,1
12-22-2023,16,11,1
12-22-2023,58,13,1
12-22-2023,124,11,1
12-22-2023,127,11,1
12-22-2023,213,17,1
12-22-2023,238,13,1
12-22-2023,340,11,1
12-22-2023,362,11,1
12-22-2023,433,13,1
12-22-2023,522,17,2
12-22-2023,606,11,1
12-22-2023,773,17,1
12-22-2023,904,13,1
12-22-2023,914,17,1
12-22-2023,1083,11,1
12-22-2023,1144,11,2
12-22-2023,1417,13,1
12-23-2023,37,15,1
12-23-2023,611,15,1
12-23-2023,1146,15,1
12-24-2023,21,17,2
12-24-2023,311,17,1
12-24-2023,397,17,1
12-24-2023,688,17,1
12-24-2023,776,17,2
12-24-2023,979,17,1
12-24-2023,1012,17,1
12-24-2023,1094,17,1
12-24-2023,1366,17,1
12-25-2023,44,16,1
12-25-2023,681,16,1
12-25-2023,800,17,1
12-25-2023,911,17,2
12-25-2023,948,17,1
12-25-2023,1229,16,1
12-25-2023,1361,17,2
12-26-2023,144,16,1
12-26-2023,1500,16,2
12-27-2023,66,24,1
12-27-2023,91,24,1
12-27-2023,148,3,1
12-27-2023,360,24,1
12-27-2023,361,24,1
12-27-2023,389,24,2
12-27-2023,526,3,2
12-27-2023,964,24,1
12-27-2023,1020,3,1
12-27-2023,1043,24,2
12-27-2023,1255,23,1
12-28-2023,98,3,1
12-28-2023,225,13,1
12-28-2023,312,13,1
12-28-2023,658,3,1
12-28-2023,660,13,1
12-28-2023,809,3,2
12-28-2023,833,3,1
12-28-2023,1225,3,1
12-28-2023,1248,13,1
12-28-2023,1375,3,1
12-28-2023,1456,13,1
12-28-2023,1519,3,1
12-29-2023,214,6,1
12-29-2023,245,7,1
12-29-2023,309,6,1
12-29-2023,386,7,1
12-29-2023,935,6,1
12-29-2023,946,6,1
12-29-2023,972,6,1
01-01-2024,249,10,1
01-01-2024,455,10,1
01-01-2024,1056,10,2
01-01-2024,1091,10,1
01-01-2024,1181,10,1
01-01-2024,1456,10,1
01-02-2024,310,13,1
01-02-2024,564,4,1
01-02-2024,702,4,1
01-02-2024,710,10,1
01-02-2024,716,10,2
01-02-2024,767,4,1
01-02-2024,843,13,1
01-02-2024,879,4,1
01-02-2024,1034,13,1
01-02-2024,1084,4,2
01-02-2024,1091,4,1
01-02-2024,1155,10,1
01-02-2024,1167,10,1
01-02-2024,1319,10,1
01-03-2024,327,7,2
01-03-2024,380,7,1
01-03-2024,559,7,2
01-03-2024,638,7,1
01-03-2024,696,17,1
01-03-2024,772,15,1
01-03-2024,887,7,1
01-03-2024,1052,17,1
01-03-2024,1118,15,1
01-03-2024,1181,7,1
01-03-2024,1208,17,1
01-03-2024,1451,17,1
01-03-2024,1556,15,1
01-04-2024,344,8,1
01-04-2024,364,8,1
01-04-2024,457,16,1
01-04-2024,470,8,1
01-04-2024,524,16,1
01-04-2024,581,8,2
01-04-2024,863,17,1
01-04-2024,1041,17,1
01-04-2024,1235,8,1
01-04-2024,1417,17,1
01-04-2024,1508,8,1
01-05-2024,14,7,1
01-05-2024,106,12,1
01-05-2024,163,4,1
01-05-2024,189,4,1
01-05-2024,296,12,1
01-05-2024,373,4,1
01-05-2024,396,4,1
01-05-2024,432,19,1
01-05-2024,509,12,2
01-05-2024,660,19,1
01-05-2024,888,6,1
01-05-2024,915,4,1
01-05-2024,1058,4,1
01-05-2024,1201,7,1
01-05-2024,1243,19,1
01-05-2024,1379,4,1
01-05-2024,1438,4,1
01-05-2024,1487,6,2
01-05-2024,1499,6,1
01-06-2024,2,13,1
01-06-2024,26,17,1
01-06-2024,166,17,1
01-06-2024,295,13,1
01-06-2024,397,13,1
01-06-2024,863,17,1
01-06-2024,987,17,1
01-06-2024,1230,17,1
01-06-2024,1263,13,1
01-06-2024,1335,17,1
01-06-2024,1408,17,1
01-06-2024,1412,17,1
01-06-2024,1430,17,1
01-06-2024,1497,17,1
01-06-2024,1498,13,2
01-07-2024,12,12,1
01-07-2024,14,19,1
01-07-2024,34,19,1
01-07-2024,112,12,1
01-07-2024,250,19,1
01-07-2024,470,12,1
01-07-2024,581,20,2
01-07-2024,678,24,1
01-07-2024,692,20,1
01-07-2024,780,24,1
01-07-2024,799,19,1
01-07-2024,989,20,1
01-07-2024,996,12,1
01-07-2024,1194,24,1
01-07-2024,1209,19,1
01-07-2024,1346,24,1
01-07-2024,1395,19,2
01-07-2024,1438,19,1
01-09-2024,46,18,2
01-09-2024,484,3,2
01-09-2024,597,19,1
01-09-2024,668,3,2
01-09-2024,789,18,1
01-09-2024,892,19,2
01-09-2024,895,18,2
01-09-2024,982,9,1
01-09-2024,984,3,1
01-09-2024,1108,18,1
01-09-2024,1356,23,1
01-09-2024,1374,3,1
01-09-2024,1487,9,1
01-09-2024,1533,9,1
01-10-2024,157,16,1
01-10-2024,195,3,2
01-10-2024,199,3,1
01-10-2024,253,11,2
01-10-2024,271,7,1
01-10-2024,284,19,1
01-10-2024,420,19,1
01-10-2024,444,11,1
01-10-2024,485,10,1
01-10-2024,503,16,1
01-10-2024,505,16,1
01-10-2024,546,16,1
01-10-2024,572,17,1
01-10-2024,623,7,2
01-10-2024,646,16,1
01-10-2024,759,7,1
01-10-2024,806,8,1
01-10-2024,822,11,1
01-10-2024,872,10,1
01-10-2024,909,17,1
01-10-2024,921,19,1
01-10-2024,946,10,1
01-10-2024,952,16,1
01-10-2024,956,16,1
01-10-2024,969,19,1
01-10-2024,1069,7,2
01-10-2024,1147,7,1
01-10-2024,1177,8,1
01-10-2024,1195,10,1
01-10-2024,1203,3,1
01-10-2024,1301,8,1
01-10-2024,1373,8,2
01-10-2024,1382,3,1
01-10-2024,1468,17,1
01-10-2024,1522,19,1
01-10-2024,1546,8,1
01-11-2024,123,20,1
01-11-2024,173,20,1
01-11-2024,498,13,1
01-11-2024,843,16,1
01-11-2024,1070,13,2
01-11-2024,1188,13,1
01-11-2024,1238,13,1
01-11-2024,1288,16,2
01-11-2024,1377,13,1
01-11-2024,1430,13,1
01-12-2024,15,8,1
01-12-2024,27,8,1
01-12-2024,69,8,1
01-12-2024,182,6,1
01-12-2024,216,6,2
01-12-2024,221,8,1
01-12-2024,293,8,2
01-12-2024,295,6,1
01-12-2024,383,10,1
01-12-2024,459,1,1
01-12-2024,502,8,1
01-12-2024,505,1,1
01-12-2024,532,8,1
01-12-2024,571,3,1
01-12-2024,588,8,2
01-12-2024,600,10,1
01-12-2024,662,1,2
01-12-2024,688,3,1
01-12-2024,692,8,1
01-12-2024,708,1,1
01-12-2024,712,8,1
01-12-2024,747,1,1
01-12-2024,758,21,1
01-12-2024,822,3,2
01-12-2024,866,8,1
01-12-2024,887,10,1
01-12-2024,975,8,2
01-12-2024,1008,8,1
01-12-2024,1031,8,1
01-12-2024,1046,21,2
01-12-2024,1055,10,2
01-12-2024,1151,6,1
01-12-2024,1157,1,1
01-12-2024,1230,3,1
01-12-2024,1351,3,1
01-12-2024,1357,21,1
01-12-2024,1362,1,1
01-12-2024,1467,21,1
01-12-2024,1477,1,1
01-12-2024,1525,8,1
01-13-2024,48,1,1
01-13-2024,95,8,1
01-13-2024,404,23,1
01-13-2024,549,1,1
01-13-2024,562,8,1
01-13-2024,571,1,1
01-13-2024,631,20,1
01-13-2024,750,8,2
01-13-2024,794,8,2
01-13-2024,806,8,1
01-13-2024,867,1,1
01-13-2024,914,1,1
01-13-2024,1139,1,1
01-13-2024,1156,8,2
01-13-2024,1230,20,1
01-13-2024,1246,20,2
01-13-2024,1475,8,1
01-14-2024,148,23,1
01-14-2024,486,23,1
01-14-2024,624,23,1
01-14-2024,649,6,1
01-14-2024,1000,6,1
01-14-2024,1104,6,1
01-14-2024,1146,23,1
01-15-2024,156,21,1
01-15-2024,293,23,1
01-15-2024,320,11,1
01-15-2024,379,21,1
01-15-2024,422,21,2
01-15-2024,470,21,2
01-15-2024,540,21,1
01-15-2024,843,21,1
01-15-2024,887,21,1
01-15-2024,1045,21,1
01-15-2024,1202,11,1
01-15-2024,1285,23,1
01-15-2024,1308,21,2
01-15-2024,1321,11,2
01-15-2024,1383,21,1
01-15-2024,1432,11,1
01-15-2024,1551,21,2
01-16-2024,105,6,1
01-16-2024,211,15,1
01-16-2024,462,16,2
01-16-2024,560,4,1
01-16-2024,630,6,1
01-16-2024,746,6,1
01-16-2024,856,16,1
01-16-2024,931,15,1
01-16-2024,1073,6,1
01-16-2024,1334,16,1
01-16-2024,1367,15,1
01-16-2024,1482,15,1
01-17-2024,4,12,2
01-17-2024,22,12,1
01-17-2024,82,12,1
01-17-2024,129,1,1
01-17-2024,151,11,1
01-17-2024,262,11,1
01-17-2024,291,11,1
01-17-2024,342,11,1
01-17-2024,416,12,1
01-17-2024,461,11,1
01-17-2024,497,3,1
01-17-2024,512,3,1
01-17-2024,682,6,1
01-17-2024,728,12,1
01-17-2024,769,6,1
01-17-2024,822,6,2
01-17-2024,842,1,1
01-17-2024,893,6,1
01-17-2024,963,12,1
01-17-2024,965,23,1
01-17-2024,988,3,2
01-17-2024,993,4,1
01-17-2024,1009,4,2
01-17-2024,1014,24,1
01-17-2024,1176,1,1
01-17-2024,1242,1,1
01-17-2024,1249,12,1
01-17-2024,1250,4,1
01-17-2024,1397,1,1
01-17-2024,1441,12,1
01-17-2024,1483,23,1
01-17-2024,1484,12,1
01-17-2024,1490,23,1
01-17-2024,1526,1,1
01-17-2024,1558,24,1
01-18-2024,34,24,1
01-18-2024,220,8,1
01-18-2024,264,8,1
01-18-2024,278,24,1
01-18-2024,422,15,1
01-18-2024,511,24,1
01-18-2024,559,24,1
01-18-2024,679,8,1
01-18-2024,710,24,1
01-18-2024,808,8,1
01-18-2024,1131,8,1
01-18-2024,1375,8,1
01-18-2024,1422,8,2
01-19-2024,144,11,2
01-19-2024,469,12,1
01-19-2024,545,12,2
01-19-2024,749,7,1
01-19-2024,954,12,1
01-19-2024,1192,7,1
01-19-2024,1261,7,1
01-19-2024,1367,12,1
01-19-2024,1406,7,2
01-19-2024,1501,11,1
01-20-2024,62,7,1
01-20-2024,174,15,1
01-20-2024,341,15,1
01-20-2024,540,7,1
01-20-2024,678,15,2
01-20-2024,724,15,1
01-20-2024,855,7,1
01-20-2024,898,15,1
01-20-2024,1083,15,2
01-20-2024,1219,15,1
01-21-2024,723,16,2
01-21-2024,766,20,1
01-21-2024,900,16,1
01-21-2024,1377,20,1
01-21-2024,1479,21,1
01-22-2024,268,17,1
01-22-2024,387,21,1
01-22-2024,479,21,1
01-22-2024,578,21,2
01-22-2024,823,4,1
01-22-2024,1050,21,1
01-22-2024,1182,4,1
01-22-2024,1340,21,1
01-22-2024,1380,17,1
01-22-2024,1394,21,1
01-23-2024,47,10,1
01-23-2024,348,10,1
01-23-2024,703,10,1
01-23-2024,709,10,1
01-23-2024,1132,10,2
01-24-2024,47,15,2
01-24-2024,193,15,1
01-24-2024,267,21,1
01-24-2024,339,3,1
01-24-2024,395,3,2
01-24-2024,654,3,1
01-24-2024,700,21,1
01-24-2024,714,3,2
01-24-2024,816,21,1
01-24-2024,949,3,1
01-24-2024,963,3,1
01-24-2024,1033,21,1
01-24-2024,1039,3,2
01-24-2024,1104,3,1
01-24-2024,1165,15,1
01-24-2024,1187,15,2
01-24-2024,1215,3,1
01-24-2024,1317,3,1
01-25-2024,463,11,1
01-25-2024,541,18,1
01-25-2024,600,18,2
01-25-2024,817,11,1
01-25-2024,1383,11,2
01-26-2024,197,18,1
01-26-2024,573,9,1
01-26-2024,717,13,1
01-26-2024,1004,9,1
01-26-2024,1279,13,1
01-26-2024,1339,13,1
01-26-2024,1390,13,2
01-26-2024,1401,13,1
01-26-2024,1498,13,1
01-27-2024,427,24,1
01-27-2024,473,24,1
01-27-2024,505,24,1
01-27-2024,566,24,1
01-27-2024,777,19,1
01-27-2024,801,19,1
01-27-2024,870,24,2
01-27-2024,989,24,1
01-27-2024,1200,24,1
01-27-2024,1214,24,1
01-27-2024,1482,24,2
01-28-2024,61,9,1
01-28-2024,196,1,1
01-28-2024,293,1,1
01-28-2024,354,1,1
01-28-2024,358,1,2
01-28-2024,620,1,1
01-28-2024,786,1,1
01-28-2024,814,9,1
01-28-2024,981,9,1
01-28-2024,1372,1,1
01-29-2024,252,12,1
01-29-2024,476,18,1
01-29-2024,647,18,1
01-29-2024,658,13,1
01-29-2024,710,13,1
01-29-2024,833,13,1
01-29-2024,915,13,1
01-29-2024,1028,18,1
01-29-2024,1036,13,1
01-29-2024,1062,13,1
01-29-2024,1524,9,1
01-30-2024,368,24,1
01-30-2024,456,24,1
01-30-2024,845,24,1
01-30-2024,983,24,1
01-30-2024,1438,24,2
02-01-2024,22,11,1
02-01-2024,103,12,1
02-01-2024,250,12,1
02-01-2024,369,12,1
02-01-2024,659,17,1
02-01-2024,735,12,1
02-01-2024,791,12,1
02-01-2024,944,17,1
02-01-2024,999,12,2
02-01-2024,1033,17,1
02-01-2024,1103,12,2
02-01-2024,1118,12,1
02-01-2024,1383,11,1
02-01-2024,1384,11,2
02-01-2024,1403,11,1
02-02-2024,65,8,1
02-02-2024,330,12,1
02-02-2024,490,24,2
02-02-2024,563,7,1
02-02-2024,622,12,1
02-02-2024,634,8,1
02-02-2024,703,7,1
02-02-2024,786,8,1
02-02-2024,816,24,1
02-02-2024,899,8,1
02-02-2024,903,12,1
02-02-2024,943,24,1
02-02-2024,1146,12,1
02-02-2024,1220,24,1
02-02-2024,1356,24,1
02-02-2024,1358,7,1
02-02-2024,1426,24,1
02-03-2024,643,9,1
02-03-2024,713,3,1
02-03-2024,718,3,1
02-03-2024,724,3,2
02-03-2024,900,3,1
02-04-2024,67,15,1
02-04-2024,114,4,1
02-04-2024,416,9,1
02-04-2024,547,4,1
02-04-2024,606,9,1
02-04-2024,916,9,1
02-04-2024,940,4,2
02-04-2024,1268,9,1
02-04-2024,1348,4,1
02-05-2024,46,7,1
02-05-2024,70,11,1
02-05-2024,93,11,1
02-05-2024,463,15,1
02-05-2024,471,15,2
02-05-2024,639,21,1
02-05-2024,734,15,2
02-05-2024,785,15,1
02-05-2024,951,11,1
02-05-2024,1046,11,1
02-05-2024,1139,7,1
02-05-2024,1153,15,1
02-05-2024,1165,11,1
02-05-2024,1405,21,2
02-05-2024,1497,11,1
02-06-2024,9,24,2
02-06-2024,126,8,1
02-06-2024,142,24,1
02-06-2024,206,8,2
02-06-2024,235,7,1
02-06-2024,247,17,1
02-06-2024,266,23,1
02-06-2024,274,17,1
02-06-2024,288,20,1
02-06-2024,296,8,1
02-06-2024,302,24,1
02-06-2024,374,8,1
02-06-2024,415,4,1
02-06-2024,440,4,1
02-06-2024,491,17,1
02-06-2024,495,24,1
02-06-2024,512,23,1
02-06-2024,552,7,1
02-06-2024,590,17,1
02-06-2024,601,4,1
02-06-2024,608,8,1
02-06-2024,668,17,1
02-06-2024,749,17,2
02-06-2024,947,9,1
02-06-2024,968,8,1
02-06-2024,983,9,1
02-06-2024,991,8,1
02-06-2024,1068,17,1
02-06-2024,1075,9,1
02-06-2024,1138,24,1
02-06-2024,1283,4,2
02-06-2024,1314,17,1
02-06-2024,1339,8,1
02-06-2024,1350,20,1
02-06-2024,1353,8,1
02-06-2024,1408,20,1
02-06-2024,1446,9,1
02-06-2024,1462,23,1
02-07-2024,83,1,1
02-07-2024,300,1,1
02-07-2024,702,4,2
02-07-2024,703,8,1
02-07-2024,758,12,1
02-07-2024,1106,8,2
02-07-2024,1157,12,1
02-07-2024,1301,1,1
02-07-2024,1319,4,1
02-07-2024,1322,12,2
02-07-2024,1331,12,1
02-07-2024,1348,1,1
02-07-2024,1407,4,1
02-07-2024,1409,4,1
02-07-2024,1417,12,2
02-07-2024,1484,4,2
02-07-2024,1498,12,1
02-07-2024,1513,1,1
02-07-2024,1552,4,1
02-08-2024,196,17,1
02-08-2024,231,16,1
02-08-2024,469,16,1
02-08-2024,478,16,1
02-08-2024,552,17,1
02-08-2024,564,17,2
02-08-2024,590,17,1
02-08-2024,701,17,1
02-08-2024,784,17,2
02-08-2024,833,17,1
02-08-2024,917,16,2
02-08-2024,974,10,1
02-08-2024,1073,16,1
02-08-2024,1080,10,1
02-08-2024,1166,10,1
02-08-2024,1427,16,1
02-08-2024,1445,17,1
02-09-2024,26,1,2
02-09-2024,62,1,2
02-09-2024,86,12,1
02-09-2024,112,6,2
02-09-2024,182,11,1
02-09-2024,240,23,1
02-09-2024,258,12,1
02-09-2024,299,12,1
02-09-2024,313,12,1
02-09-2024,338,1,1
02-09-2024,383,11,1
02-09-2024,397,12,1
02-09-2024,441,11,1
02-09-2024,460,11,1
02-09-2024,462,11,1
02-09-2024,551,23,1
02-09-2024,588,12,1
02-09-2024,681,12,1
02-09-2024,861,1,2
02-09-2024,941,6,1
02-09-2024,948,23,2
02-09-2024,1083,23,1
02-09-2024,1120,11,1
02-09-2024,1169,12,1
02-09-2024,1292,12,1
02-09-2024,1395,11,1
02-10-2024,207,16,1
02-10-2024,226,3,1
02-10-2024,362,13,1
02-10-2024,378,3,2
02-10-2024,401,3,1
02-10-2024,871,13,1
02-10-2024,1006,13,1
02-10-2024,1029,13,1
02-10-2024,1362,13,2
02-10-2024,1539,13,1
02-10-2024,1540,13,1
02-11-2024,3,11,2
02-11-2024,192,18,2
02-11-2024,328,19,1
02-11-2024,330,24,1
02-11-2024,475,24,1
02-11-2024,581,19,2
02-11-2024,607,11,2
02-11-2024,837,19,1
02-11-2024,871,19,1
02-11-2024,880,23,1
02-11-2024,923,24,2
02-11-2024,985,11,2
02-11-2024,988,11,1
02-11-2024,1022,18,1
02-11-2024,1059,24,1
02-11-2024,1085,19,2
02-11-2024,1117,23,1
02-11-2024,1168,19,1
02-11-2024,1204,19,1
02-11-2024,1250,11,2
02-11-2024,1467,23,2
02-11-2024,1470,24,2
02-11-2024,1550,19,1
02-12-2024,204,21,1
02-12-2024,263,10,1
02-12-2024,274,21,2
02-12-2024,289,21,1
02-12-2024,305,10,1
02-12-2024,483,10,1
02-12-2024,707,21,1
02-12-2024,825,21,1
02-12-2024,913,10,1
02-12-2024,1243,10,1
02-12-2024,1298,21,1
02-12-2024,1327,21,1
02-12-2024,1333,10,2
02-12-2024,1393,10,1
02-13-2024,45,7,2
02-13-2024,89,7,1
02-13-2024,129,7,1
02-13-2024,175,21,1
02-13-2024,256,12,1
02-13-2024,342,8,1
02-13-2024,353,16,1
02-13-2024,397,7,1
02-13-2024,572,7,1
02-13-2024,578,21,1
02-13-2024,661,12,1
02-13-2024,699,7,1
02-13-2024,770,7,1
02-13-2024,813,7,1
02-13-2024,929,12,1
02-13-2024,958,8,1
02-13-2024,993,12,1
02-13-2024,1034,21,1
02-13-2024,1052,7,1
02-13-2024,1076,21,1
02-13-2024,1165,8,2
02-13-2024,1185,12,1
02-13-2024,1358,7,1
02-13-2024,1378,12,2
02-13-2024,1406,16,1
02-13-2024,1410,12,1
02-13-2024,1448,16,1
02-13-2024,1516,7,1
02-14-2024,190,21,1
02-14-2024,222,21,1
02-14-2024,323,21,2
02-14-2024,375,21,1
02-14-2024,774,21,1
02-14-2024,871,21,2
02-14-2024,1327,3,1
02-15-2024,130,6,1
02-15-2024,137,1,1
02-15-2024,236,1,2
02-15-2024,276,24,1
02-15-2024,416,24,2
02-15-2024,572,1,1
02-15-2024,642,6,1
02-15-2024,673,24,1
02-15-2024,767,23,1
02-15-2024,837,24,1
02-15-2024,934,1,1
02-15-2024,1158,23,1
02-15-2024,1294,23,1
02-15-2024,1294,6,1
02-15-2024,1546,6,2
02-15-2024,1548,24,1
02-16-2024,405,18,1
02-16-2024,592,18,1
02-16-2024,742,18,1
02-16-2024,955,18,1
02-17-2024,86,17,1
02-17-2024,133,4,1
02-17-2024,166,1,1
02-17-2024,177,3,1
02-17-2024,279,3,1
02-17-2024,311,17,1
02-17-2024,426,17,2
02-17-2024,596,13,1
02-17-2024,694,17,2
02-17-2024,703,1,1
02-17-2024,968,13,1
02-17-2024,1157,3,1
02-17-2024,1211,1,2
02-17-2024,1288,13,1
02-17-2024,1378,1,1
02-17-2024,1387,3,1
02-17-2024,1441,17,2
02-19-2024,44,6,1
02-19-2024,74,1,1
02-19-2024,81,17,2
02-19-2024,133,23,2
02-19-2024,141,17,1
02-19-2024,161,3,1
02-19-2024,166,1,2
02-19-2024,202,17,1
02-19-2024,396,15,2
02-19-2024,458,17,1
02-19-2024,719,6,1
02-19-2024,720,6,1
02-19-2024,995,6,1
02-19-2024,1024,18,1
02-19-2024,1143,1,2
02-19-2024,1174,1,1
02-19-2024,1193,6,1
02-19-2024,1220,23,1
02-19-2024,1301,17,1
02-19-2024,1304,17,1
02-19-2024,1355,17,1
02-19-2024,1388,17,1
02-19-2024,1451,6,1
02-19-2024,1490,6,1
02-19-2024,1515,15,1
02-19-2024,1535,3,2
02-19-2024,1540,18,1
02-20-2024,47,20,1
02-20-2024,299,7,1
02-20-2024,361,7,1
02-20-2024,361,19,1
02-20-2024,419,7,1
02-20-2024,533,7,1
02-20-2024,763,19,1
02-20-2024,1048,19,1
02-20-2024,1112,19,1
02-20-2024,1179,19,1
02-21-2024,162,15,1
02-21-2024,342,6,2
02-21-2024,520,6,1
02-21-2024,545,16,1
02-21-2024,819,16,1
02-21-2024,866,16,1
02-21-2024,1176,16,1
02-21-2024,1207,15,1
02-21-2024,1398,16,1
02-22-2024,116,13,1
02-22-2024,307,13,1
02-22-2024,343,10,1
02-22-2024,524,13,1
02-22-2024,586,19,1
02-22-2024,689,13,1
02-22-2024,730,10,2
02-22-2024,797,10,1
02-22-2024,816,9,1
02-22-2024,850,8,1
02-22-2024,1003,8,1
02-22-2024,1050,13,1
02-22-2024,1154,10,1
02-22-2024,1157,8,1
02-22-2024,1185,10,1
02-22-2024,1337,10,1
02-22-2024,1359,19,1
02-22-2024,1427,8,1
02-22-2024,1498,8,2
02-22-2024,1534,10,1
02-22-2024,1536,19,1
02-23-2024,111,19,1
02-23-2024,137,4,1
02-23-2024,469,4,1
02-23-2024,584,10,1
02-23-2024,588,19,1
02-23-2024,836,19,1
02-23-2024,954,4,1
02-23-2024,1164,4,1
02-23-2024,1291,4,1
02-23-2024,1294,10,1
02-23-2024,1295,10,1
02-25-2024,61,13,2
02-25-2024,93,20,1
02-25-2024,121,20,1
02-25-2024,516,20,1
02-25-2024,583,13,1
02-25-2024,775,13,1
02-25-2024,793,20,1
02-25-2024,921,15,1
02-25-2024,1264,20,1
02-25-2024,1335,15,1
02-25-2024,1364,15,1
02-26-2024,48,21,2
02-26-2024,172,21,1
02-26-2024,350,21,2
02-26-2024,522,21,1
02-26-2024,680,11,1
02-26-2024,771,21,1
02-26-2024,1002,21,1
02-26-2024,1102,11,1
02-27-2024,32,19,1
02-27-2024,81,13,1
02-27-2024,107,18,1
02-27-2024,219,13,1
02-27-2024,256,10,2
02-27-2024,307,19,1
02-27-2024,396,18,1
02-27-2024,400,19,1
02-27-2024,467,10,2
02-27-2024,496,10,2
02-27-2024,540,20,1
02-27-2024,573,19,1
02-27-2024,591,18,1
02-27-2024,783,19,2
02-27-2024,845,10,1
02-27-2024,1222,19,2
02-28-2024,181,16,1
02-28-2024,277,16,1
02-28-2024,507,16,1
02-28-2024,539,16,1
02-28-2024,656,16,1
02-28-2024,1142,16,1
02-28-2024,1388,16,1
03-02-2024,232,13,1
03-02-2024,280,3,1
03-02-2024,342,3,1
03-02-2024,345,4,2
03-02-2024,375,3,1
03-02-2024,545,4,1
03-02-2024,550,15,2
03-02-2024,674,3,1
03-02-2024,782,4,1
03-02-2024,954,3,1
03-02-2024,1001,21,1
03-02-2024,1106,3,1
03-02-2024,1164,3,1
03-02-2024,1168,3,1
03-02-2024,1218,13,1
03-02-2024,1292,21,2
03-02-2024,1337,4,2
03-02-2024,1383,3,1
03-02-2024,1551,4,1
03-03-2024,40,7,1
03-03-2024,129,8,2
03-03-2024,199,24,2
03-03-2024,250,7,1
03-03-2024,351,13,1
03-03-2024,373,7,1
03-03-2024,383,8,1
03-03-2024,522,13,1
03-03-2024,667,10,1
03-03-2024,667,18,1
03-03-2024,726,8,1
03-03-2024,869,10,1
03-03-2024,911,7,2
03-03-2024,931,24,1
03-03-2024,936,8,1
03-03-2024,974,8,1
03-03-2024,1012,8,1
03-03-2024,1102,8,2
03-03-2024,1377,8,1
03-03-2024,1461,10,1
03-05-2024,63,8,1
03-05-2024,233,7,1
03-05-2024,321,8,1
03-05-2024,332,8,1
03-05-2024,399,17,2
03-05-2024,574,8,1
03-05-2024,576,10,1
03-05-2024,583,7,1
03-05-2024,727,17,1
03-05-2024,924,7,1
03-05-2024,1045,8,1
03-05-2024,1051,17,1
03-05-2024,1071,7,1
03-05-2024,1100,7,2
03-05-2024,1129,7,1
03-05-2024,1161,17,2
03-05-2024,1179,17,1
03-05-2024,1185,10,1
03-05-2024,1342,10,1
03-05-2024,1386,10,1
03-05-2024,1487,17,1
03-05-2024,1491,8,1
03-06-2024,311,3,1
03-06-2024,392,4,1
03-06-2024,406,13,1
03-06-2024,492,13,1
03-06-2024,497,4,1
03-06-2024,501,16,1
03-06-2024,528,4,1
03-06-2024,655,16,1
03-06-2024,711,4,2
03-06-2024,927,16,1
03-06-2024,994,13,1
03-06-2024,1092,4,1
03-06-2024,1246,13,2
03-06-2024,1290,4,1
03-06-2024,1475,13,1
03-07-2024,4,10,2
03-07-2024,53,16,1
